Num	X.1	X	N	gene	beta	pval	varexp
20499	20499	gene126353	20499	Gm379	-0.0271025390047144	1	0
20500	20500	gene126354	20500	Gm37900	0.126313923152877	1	0
20501	20501	gene126356	20501	Gm37902	-0.0621279163918778	0.0601829956046953	0.374856681530628
20502	20502	gene126358	20502	Gm37904	-0.000507659044619949	0.214437856067853	0.473655040233793
20503	20503	gene126359	20503	Gm37905	-0.00047675527719587	0.0688575692538007	0.603171252560127
20504	20504	gene126360	20504	Gm37906	0.411700254061036	6.56317382606011e-10	0.937724754521855
20505	20505	gene126361	20505	Gm37907	-0.0110442175087829	1	0
20506	20506	gene126362	20506	Gm37908	0.00682393322452017	1	0
20507	20507	gene126363	20507	Gm37909	-0.0189860819084843	0.433105593026834	0.252362995905014
20508	20508	gene126364	20508	Gm3791	0.176595021094884	0.909825034653934	0.0228630590356512
20509	20509	gene126365	20509	Gm37910	-0.000953510554370077	0.0688575692538007	0.603171252552614
20510	20510	gene126366	20510	Gm37911	-0.00824984453068723	1	0
20511	20511	gene126367	20511	Gm37912	-0.0157229630821503	1	0
20512	20512	gene126368	20512	Gm37913	-0.00323853685766221	1	0
20513	20513	gene126369	20513	Gm37914	-0.0358990502670152	0.622752448947447	0.120361437105337
20514	20514	gene126370	20514	Gm37915	0.00102821195541464	0.61995777582874	0.0824044279155733
20515	20515	gene126371	20515	Gm37916	0.00150237308015535	0.691523953915367	0.0648929821968722
20516	20516	gene126372	20516	Gm37917	-0.00334500877661663	1	0
20517	20517	gene126373	20517	Gm37918	0.000918425375131929	1	0
20518	20518	gene126374	20518	Gm37920	-0.00569356995625125	0.999999849609582	0
20519	20519	gene126376	20519	Gm37922	0.000918425375131929	1	0
20520	20520	gene126378	20520	Gm37924	-0.0119936980864807	1	0
20521	20521	gene126379	20521	Gm37925	-0.0179134320963867	1	0
20522	20522	gene126380	20522	Gm37926	-0.0302478279118299	1	0
20523	20523	gene126382	20523	Gm37928	-0.0101850743696259	0.676499206510751	0.0701617176675358
20524	20524	gene126384	20524	Gm3793	-0.02538928223055	1	0
20525	20525	gene126385	20525	Gm37930	-0.0156299851110311	0.678210198034931	0.077737085007949
20526	20526	gene126386	20526	Gm37931	0.0842505040603907	0.630126991077084	0.0825360910229934
20527	20527	gene126387	20527	Gm37932	0.0126564938411262	0.185398293753067	0.416230521513481
20528	20528	gene126388	20528	Gm37933	0.0162076804062924	1	0
20529	20529	gene126390	20529	Gm37935	-0.00900742205001451	1	0
20530	20530	gene126391	20530	Gm37936	0.000425492975023546	0.539589438214724	0.103559773133103
20531	20531	gene126394	20531	Gm37940	0.66024947903871	0.196690342200539	0.246745821888166
20532	20532	gene126395	20532	Gm37941	-0.00422553391248142	0.999999835255552	0
20533	20533	gene126396	20533	Gm37942	-0.0214095191464659	1	0
20534	20534	gene126397	20534	Gm37943	0.0672653886093248	1	5.45052310109854e-15
20535	20535	gene126398	20535	Gm37944	0.000718562353403722	1	0
20536	20536	gene126399	20536	Gm37945	0.0398705374821932	0.607528761865912	0.119885299673851
20537	20537	gene126400	20537	Gm37946	-0.00359102104594826	0.69501417146956	0.0674414058107273
20538	20538	gene126402	20538	Gm37948	-0.00212580439886299	0.99999962553088	0
20539	20539	gene126403	20539	Gm37949	0.27086779873638	0.000119771610551167	0.689354338151806
20540	20540	gene126407	20540	Gm37953	0.0700175174184009	0.0828785664080975	0.333018801585575
20541	20541	gene126408	20541	Gm37954	0.0833528944604831	0.0755280367468033	0.331957074384631
20542	20542	gene126409	20542	Gm37955	-0.0113303301890529	0.312089605552017	0.249357751295382
20543	20543	gene126410	20543	Gm37956	-0.00329433158983687	1.15167955049121e-06	0.934191529506092
20544	20544	gene126411	20544	Gm37957	0.000112754348670064	0.381474552500837	0.301522492180091
20545	20545	gene126412	20545	Gm37958	0.00380657606624568	0.190028597058706	0.310742895775981
20546	20546	gene126413	20546	Gm37959	-0.0598427369102934	1	0
20547	20547	gene126414	20547	Gm37960	0.0912677865598597	0.392638760987292	0.170134835038758
20548	20548	gene126415	20548	Gm37961	-0.00191552154550011	0.492604764111378	0.138813447418885
20549	20549	gene126416	20549	Gm37962	0.0128852158297363	0.652991544369156	0.0900516690795992
20550	20550	gene126417	20550	Gm37963	-0.00926139385252258	9.08592337515018e-05	0.729880620147719
20551	20551	gene126418	20551	Gm37964	-0.0393601565829951	0.505800009232714	0.258757885828536
20552	20552	gene126419	20552	Gm37965	-0.00568642192649015	1	0
20553	20553	gene126420	20553	Gm37966	-0.00125253410980872	0.348629531697304	0.167974028284204
20554	20554	gene126421	20554	Gm37967	-0.0893941643983203	0.173167040451873	0.386927188843091
20555	20555	gene126422	20555	Gm37968	-0.0756477571380489	1	0
20556	20556	gene126423	20556	Gm37969	-0.0226503916034741	0.823903029256289	0.0374518875518372
20557	20557	gene126424	20557	Gm37970	-0.0615577206047037	1	0
20558	20558	gene126425	20558	Gm37971	-0.00219985559831214	1	0
20559	20559	gene126426	20559	Gm37972	-0.0276113740914572	0.999999904884748	0
20560	20560	gene126427	20560	Gm37973	-0.0666597684251785	0.445881215020625	0.128923500125391
20561	20561	gene126429	20561	Gm37975	0.0345682501632293	1	0
20562	20562	gene126431	20562	Gm37977	-0.0121107763089767	1	0
20563	20563	gene126432	20563	Gm37978	-0.00876098638478356	0.137560852240862	0.280951354024488
20564	20564	gene126433	20564	Gm37979	0.0795097423032255	1	0
20565	20565	gene126434	20565	Gm37980	-0.0245444629282782	1	0
20566	20566	gene126435	20566	Gm37981	0.0116202057540927	1	0
20567	20567	gene126436	20567	Gm37982	0.0395167673361786	0.131419766224638	0.299085172575415
20568	20568	gene126437	20568	Gm37983	-0.0363511537189861	0.0106638751762688	0.466377274439682
20569	20569	gene126438	20569	Gm37984	-0.00915859885121087	0.815858034200653	0.0561718667171735
20570	20570	gene126439	20570	Gm37985	-0.216749094418529	1	0
20571	20571	gene126440	20571	Gm37986	0.0132119996640068	0.638338692688606	0.0809650737664103
20572	20572	gene126442	20572	Gm37988	-0.00562080584333099	0.999999932743361	0
20573	20573	gene126443	20573	Gm37989	0.000162371480983162	1	0
20574	20574	gene126446	20574	Gm37993	0.00281650091284585	0.864477930875336	0.0311482360298876
20575	20575	gene126447	20575	Gm37994	-0.00311772005795415	1	0
20576	20576	gene126449	20576	Gm37996	-0.00190702110874928	0.0688575692538003	0.603171252554197
20577	20577	gene126450	20577	Gm37997	0.000649124127271804	1	0
20578	20578	gene126452	20578	Gm37999	0.000950978080106467	1	2.82819169008492e-20
20579	20579	gene126453	20579	Gm3800	0.0171431428837848	0.880143246037001	0.0355402873011733
20580	20580	gene126454	20580	Gm38000	-0.0134853629838121	0.735341264879529	0.0867166377404681
20581	20581	gene126455	20581	Gm38001	-0.0311588847933067	0.8514308564438	0.0355590746899884
20582	20582	gene126456	20582	Gm38002	0.0049213277495872	0.0897292056690789	0.545100073998749
20583	20583	gene126458	20583	Gm38004	-0.00825686417524304	0.95506154693387	0.00920609937443565
20584	20584	gene126459	20584	Gm38005	0.000477968471018329	0.796403410050674	0.0416717678818296
20585	20585	gene126461	20585	Gm38007	-0.00323853685766221	1	0
20586	20586	gene126462	20586	Gm38008	-0.00246859593068234	1	0
20587	20587	gene126463	20587	Gm38009	-0.0299633724661105	1	0
20588	20588	gene126464	20588	Gm38010	0.0231202537070372	0.110106689077979	0.365459516726931
20589	20589	gene126465	20589	Gm38011	-0.00878303018257937	0.999999865486721	0
20590	20590	gene126466	20590	Gm38012	0.000122101751046323	1	0
20591	20591	gene126468	20591	Gm38014	0.216012445454236	0.000958046560185995	0.605935097672136
20592	20592	gene126469	20592	Gm38015	0.000313506165670445	0.57146758402854	0.094122133847686
20593	20593	gene126470	20593	Gm38016	0.000469721206160732	1	0
20594	20594	gene126472	20594	Gm38018	0.0013776380626979	1	0
20595	20595	gene126473	20595	Gm38019	-0.00612695032832196	0.999999849609582	0
20596	20596	gene126474	20596	Gm38020	-0.00215187300036628	1	0
20597	20597	gene126475	20597	Gm38021	0.0164080044527558	0.55429835618153	0.103949816968817
20598	20598	gene126476	20598	Gm38022	-0.0165697508492122	1	0
20599	20599	gene126477	20599	Gm38024	-0.00865287863127085	0.264628401494528	0.41490442206844
20600	20600	gene126478	20600	Gm38025	0.00344617409964088	0.534025552186854	0.13648409309785
20601	20601	gene126479	20601	Gm38026	-0.028248334593285	0.54854839424296	0.110298274501505
20602	20602	gene126480	20602	Gm38027	-0.0100350263298499	1	0
20603	20603	gene126482	20603	Gm38029	0.0054963458648137	1	0
20604	20604	gene126483	20604	Gm38030	-0.0075863221773189	1	0
20605	20605	gene126484	20605	Gm38031	0.000696317915255145	0.0783018653430631	0.590399664317359
20606	20606	gene126485	20606	Gm38032	0.0103801801789537	1	0
20607	20607	gene126487	20607	Gm38034	0.513956723249224	1.62692768560405e-06	0.848116221651439
20608	20608	gene126489	20608	Gm38036	0.0367270371803851	0.844123908440922	0.0400965521075635
20609	20609	gene126490	20609	Gm38037	0.0029341365646232	0.470838064253535	0.121985768317771
20610	20610	gene126491	20610	Gm38038	0.0284175951191983	1	0
20611	20611	gene126493	20611	Gm38040	-0.00248598871726991	1	0
20612	20612	gene126494	20612	Gm38041	-0.0320988242213458	0.800187116773598	0.0460111902841382
20613	20613	gene126495	20613	Gm38042	-0.538670294021597	0.0747724020606119	0.35617217291314
20614	20614	gene126496	20614	Gm38043	-0.0274280834928716	0.0748147837479319	0.334915398386157
20615	20615	gene126498	20615	Gm38045	0.00240852222514933	0.882381606348046	0.0291652278937712
20616	20616	gene126500	20616	Gm38047	-0.0050512098803728	1	0
20617	20617	gene126503	20617	Gm38051	-0.0122716982916288	0.999999932743361	0
20618	20618	gene126504	20618	Gm38053	0.0287378694581623	0.953895913853362	0.0123399460598194
20619	20619	gene126505	20619	Gm38054	-0.00323853685766221	1	0
20620	20620	gene126506	20620	Gm38055	-0.0022656081709688	0.493684620506055	0.181998698726168
20621	20621	gene126507	20621	Gm38056	0.0545253088263192	0.96030688973563	0.115742741357039
20622	20622	gene126508	20622	Gm38057	-0.0563375373765417	0.0277040017340542	0.537807656448958
20623	20623	gene126509	20623	Gm38058	-0.0352987857124568	1	0
20624	20624	gene126510	20624	Gm38059	0.00387694620661104	0.219623674468839	0.219106424196585
20625	20625	gene126511	20625	Gm38060	0.000162010134523502	1	0
20626	20626	gene126512	20626	Gm38061	0.00722556667541754	0.882381606348035	0.0291652279086791
20627	20627	gene126513	20627	Gm38062	0.190766486126584	3.86114178869144e-05	0.76829588462859
20628	20628	gene126515	20628	Gm38064	-0.00584400824880906	0.710396683582433	0.0678046928768099
20629	20629	gene126516	20629	Gm38065	-0.0552251313586599	1.99763489421824e-06	0.937822720831637
20630	20630	gene126517	20630	Gm38066	-0.0129541474306488	1	0
20631	20631	gene126518	20631	Gm38067	0.114433064124757	0.0710520576295483	0.346133460862023
20632	20632	gene126519	20632	Gm38068	-0.0100573810640549	0.999999809769497	0
20633	20633	gene126520	20633	Gm38069	0.0125599884574326	1	0
20634	20634	gene126521	20634	Gm3807	-0.101672318508907	0.496542978236512	0.135641889959916
20635	20635	gene126522	20635	Gm38070	-0.00342865799379026	0.999999904884748	1.18562081963074e-18
20636	20636	gene126523	20636	Gm38071	-0.00532698321316858	0.999999932743361	0
20637	20637	gene126525	20637	Gm38073	0.00911065747874573	0.615016760521108	0.140907366861011
20638	20638	gene126526	20638	Gm38074	-0.011977753593695	1	0
20639	20639	gene126527	20639	Gm38075	-0.0126258614331496	1	0
20640	20640	gene126529	20640	Gm38077	0.0894622120438884	1	0
20641	20641	gene126530	20641	Gm38078	0.000459212687565969	1	0
20642	20642	gene126531	20642	Gm38079	-0.00334500877661663	1	0
20643	20643	gene126532	20643	Gm38080	0.00196407258383379	1	0
20644	20644	gene126533	20644	Gm38081	-0.0505294241759566	1	0
20645	20645	gene126534	20645	Gm38082	-0.671806174344511	0.174947449423405	0.240984859413807
20646	20646	gene126535	20646	Gm38083	0.0169474158152435	0.0485563240063037	0.594529055220736
20647	20647	gene126537	20647	Gm38085	-0.0317155970460972	0.26257416432106	0.24598017563211
20648	20648	gene126539	20648	Gm38087	0.0013776380626979	1	0
20649	20649	gene126541	20649	Gm38089	-0.00348318994880667	0.371950726326689	0.257039405811895
20650	20650	gene126542	20650	Gm3809	-0.0050740075454222	1	0
20651	20651	gene126543	20651	Gm38090	-0.0501860824782329	0.999999904884748	0
20652	20652	gene126544	20652	Gm38091	-0.22078315052746	0.151507084029402	0.328720664814019
20653	20653	gene126546	20653	Gm38093	-0.0187677521379478	1	0
20654	20654	gene126549	20654	Gm38096	-0.00756840477034106	0.952472843713071	0.00950084901234726
20655	20655	gene126550	20655	Gm38097	-0.00931844106079653	1	0
20656	20656	gene126551	20656	Gm38098	0.0729679024227434	0.0955100676493457	0.375069829077623
20657	20657	gene126552	20657	Gm38099	0.0748446513086641	0.310876541700611	0.264088872055473
20658	20658	gene126554	20658	Gm3810	0.0025859823497541	0.999999952442374	0
20659	20659	gene126555	20659	Gm38100	-0.0807157868927007	1	0
20660	20660	gene126556	20660	Gm38101	-0.0252323772264983	1	1.33365865019852e-20
20661	20661	gene126557	20661	Gm38102	0.007197942178853	0.0954461418777016	0.498460990731738
20662	20662	gene126558	20662	Gm38103	0.000575457852059721	0.679161033022739	0.0677453661659175
20663	20663	gene126559	20663	Gm38104	-0.135829094586595	0.371026569091276	0.170694375057342
20664	20664	gene126560	20664	Gm38105	-0.0302302699823619	1	0
20665	20665	gene126561	20665	Gm38106	-0.0108789062481469	0.999999849609582	0
20666	20666	gene126564	20666	Gm38109	-0.0101024197607456	1	0
20667	20667	gene126566	20667	Gm38111	0.0513728061201679	0.0251333404173393	0.579193509260396
20668	20668	gene126567	20668	Gm38113	-0.0101024197607456	1	0
20669	20669	gene126568	20669	Gm38114	-0.00340340294996557	1	0
20670	20670	gene126569	20670	Gm38115	0.776670312758435	3.11234433640866e-05	0.76025204446556
20671	20671	gene126570	20671	Gm38116	-0.0256910200505164	1	0
20672	20672	gene126571	20672	Gm38117	-0.00954534300261494	0.22045075899932	0.442678026647533
20673	20673	gene126572	20673	Gm38118	-1.3055784835765	0.022129889093072	0.498764623103264
20674	20674	gene126573	20674	Gm38119	0.00246066387479674	0.0897292056690792	0.545100074002356
20675	20675	gene126574	20675	Gm38120	-0.202994592268637	0.0017034175733284	0.631010004401167
20676	20676	gene126577	20676	Gm38123	0.000324562063635899	1	0
20677	20677	gene126578	20677	Gm38124	-0.000864866591500124	0.989931827326865	0.00199968095848475
20678	20678	gene126579	20678	Gm38125	-0.0144026575057525	1	0
20679	20679	gene126580	20679	Gm38126	-0.90487131116234	0.0237168267166831	0.585969029814956
20680	20680	gene126582	20680	Gm38128	0.0169136077286478	1	0
20681	20681	gene126583	20681	Gm38130	0.0395538630227901	1	0
20682	20682	gene126584	20682	Gm38131	-0.00207374660952555	0.940397237590169	0.0220115724148117
20683	20683	gene126586	20683	Gm38133	-0.00676298512076478	0.999999822055658	0
20684	20684	gene126587	20684	Gm38134	-0.00457482660941451	0.0128953313937879	0.524158607085063
20685	20685	gene126588	20685	Gm38135	-0.00834084611446884	0.999999809769497	0
20686	20686	gene126590	20686	Gm38137	-0.00768226474168114	0.656720901348235	0.0841136169137677
20687	20687	gene126591	20687	Gm38138	0.00176628206708651	0.871250610169342	0.0317241066619495
20688	20688	gene126592	20688	Gm38139	-0.00781970486529085	1	0
20689	20689	gene126593	20689	Gm38140	-0.435483118554719	7.1862439388648e-07	0.847131248320154
20690	20690	gene126595	20690	Gm38142	0.228158301727138	0.0232037643951451	0.441874535088416
20691	20691	gene126596	20691	Gm38143	-0.00664341737153275	1	0
20692	20692	gene126597	20692	Gm38144	0.000295201524886605	0.562519304681652	0.096442542427973
20693	20693	gene126599	20693	Gm38146	-0.0302928966856077	1	0
20694	20694	gene126600	20694	Gm38147	0.133669061687307	0.999999865486721	0
20695	20695	gene126601	20695	Gm38148	-0.018230476391474	0.498883571092805	0.135012847729603
20696	20696	gene126602	20696	Gm38149	-0.00501649076730684	1	0
20697	20697	gene126603	20697	Gm3815	-0.0104181760901035	1	0
20698	20698	gene126604	20698	Gm38150	-0.00314218680130408	1	0
20699	20699	gene126605	20699	Gm38151	0.000973686190907704	1	0
20700	20700	gene126606	20700	Gm38152	-0.0165066378951039	1	0
20701	20701	gene126607	20701	Gm38153	0.000573953020757013	0.723602715605619	0.0575570189795307
20702	20702	gene126609	20702	Gm38155	0.144496471682311	0.00763509969606021	0.701847591441607
20703	20703	gene126610	20703	Gm38156	-0.036451125123589	0.999999865486721	0
20704	20704	gene126611	20704	Gm38157	0.0131195124862166	1	0
20705	20705	gene126612	20705	Gm38158	-0.035121963791012	0.0755500631766039	0.603704644742927
20706	20706	gene126614	20706	Gm3816	-0.00971100606080289	1	0
20707	20707	gene126615	20707	Gm38160	0.0140517771927014	0.794495465043665	0.0589096372402856
20708	20708	gene126616	20708	Gm38161	-0.00647707371532437	1	0
20709	20709	gene126617	20709	Gm38162	0.242753405893454	4.37478906998448e-05	0.786231560323636
20710	20710	gene126618	20710	Gm38163	0.00278307294380322	1	0
20711	20711	gene126619	20711	Gm38164	0.0205610280286747	0.121980465264791	0.457318423936477
20712	20712	gene126621	20712	Gm38166	-0.00212580439886299	0.99999962553088	0
20713	20713	gene126622	20713	Gm38167	-0.00283341222259737	1	0
20714	20714	gene126624	20714	Gm38169	-0.0129291752625039	1	0
20715	20715	gene126625	20715	Gm38170	0.000725951908320283	1	0
20716	20716	gene126626	20716	Gm38171	0.0346150412692691	0.277626799274981	0.369440767126322
20717	20717	gene126627	20717	Gm38172	-0.016192684288311	1	0
20718	20718	gene126628	20718	Gm38173	0.000365751057058912	0.0702676252415981	0.60073130226658
20719	20719	gene126630	20719	Gm38177	0.00529884620126911	0.871250610169333	0.031724106676274
20720	20720	gene126631	20720	Gm38178	-0.0120193258503933	0.551595674507019	0.121176753885172
20721	20721	gene126632	20721	Gm38180	0.012619149302726	0.925375371736444	0.0185084728903736
20722	20722	gene126638	20722	Gm38186	0.0103018276687347	0.873114446338569	0.031267419942636
20723	20723	gene126639	20723	Gm38187	0.0120626743696574	0.0024501188927855	0.791198302734126
20724	20724	gene126640	20724	Gm38188	0.0114316347347156	0.0656881861837395	0.568428311077396
20725	20725	gene126641	20725	Gm38189	0.00298591217549886	0.434533576210332	0.140028987361392
20726	20726	gene126642	20726	Gm38190	0.0640782705557672	0.0042048948639844	0.56814846207976
20727	20727	gene126643	20727	Gm38191	-0.00615251165168848	1	0
20728	20728	gene126644	20728	Gm38192	0.123068972325134	0.0045141384878962	0.563391527852152
20729	20729	gene126646	20729	Gm38195	0.000649124127271804	1	0
20730	20730	gene126647	20730	Gm38197	-0.00444431671324743	1	0
20731	20731	gene126648	20731	Gm38198	0.000168442242249218	0.0517087546081959	0.620949729961964
20732	20732	gene126649	20732	Gm38199	-0.0164004818194473	1	0
20733	20733	gene126650	20733	Gm382	-0.00816080486443176	1	0
20734	20734	gene126651	20734	Gm38200	0.209498150786177	0.0793524525980654	0.316940316943287
20735	20735	gene126652	20735	Gm38201	0.00529884620126911	0.871250610169333	0.031724106676274
20736	20736	gene126653	20736	Gm38203	0.00374410243793545	1	0
20737	20737	gene126654	20737	Gm38204	-0.428572760282816	0.278130097763543	0.222504510648669
20738	20738	gene126655	20738	Gm38205	-0.00325898052380989	0.98991400679122	0.00216274633390038
20739	20739	gene126656	20739	Gm38207	0.0166260123824743	1	0
20740	20740	gene126657	20740	Gm38208	0.000469721206160732	1	0
20741	20741	gene126659	20741	Gm38210	-2.25969341900083e-05	0.547840574948981	0.100821935725687
20742	20742	gene126660	20742	Gm38211	-0.0670948301068279	1	0
20743	20743	gene126661	20743	Gm38212	-0.011544136839557	1	0
20744	20744	gene126663	20744	Gm38214	-0.00266251083061843	1	0
20745	20745	gene126664	20745	Gm38215	0.00977066713856155	1	0
20746	20746	gene126665	20746	Gm38216	-0.0273587768096053	1	0
20747	20747	gene126667	20747	Gm38218	0.0105258970846698	0.0218361386875997	0.479316120026628
20748	20748	gene126668	20748	Gm3822	6.94005841240777e-05	0.561349860938552	0.0970424830857747
20749	20749	gene126669	20749	Gm38220	0.116796978984428	0.255769492677043	0.20299978549172
20750	20750	gene126670	20750	Gm38221	0.00081884130414444	0.822509283494536	0.0359864843024653
20751	20751	gene126671	20751	Gm38223	-0.0325629092716956	0.0776248909193683	0.315601619433138
20752	20752	gene126672	20752	Gm38224	-0.256839832026408	0.426598405597227	0.173621625637539
20753	20753	gene126675	20753	Gm38227	-0.0300553154177001	0.779410368761081	0.0454606102765681
20754	20754	gene126676	20754	Gm38228	0.196324665639989	0.0314771155527006	0.418639368530684
20755	20755	gene126678	20755	Gm38230	-0.00276998384471368	1	0
20756	20756	gene126679	20756	Gm38231	0.0054307500658265	1	0
20757	20757	gene126681	20757	Gm38233	0.00176628206708651	0.871250610169342	0.0317241066619495
20758	20758	gene126682	20758	Gm38234	-0.00624640240859391	1	0
20759	20759	gene126683	20759	Gm38235	-0.15433255758428	0.479544433586499	0.154856461896731
20760	20760	gene126684	20760	Gm38236	-0.304178851471449	0.00107474057948207	0.616387338309757
20761	20761	gene126685	20761	Gm38237	-0.00472646691840647	1	0
20762	20762	gene126686	20762	Gm38238	-0.00428159987071265	0.529341248871514	0.107350428427666
20763	20763	gene126687	20763	Gm38240	0.000973686190907704	1	0
20764	20764	gene126688	20764	Gm38241	-0.00180862769329482	0.821149612939678	0.0491238619717764
20765	20765	gene126689	20765	Gm38242	-0.00207374660952555	0.940397237590169	0.0220115724148117
20766	20766	gene126690	20766	Gm38243	-0.205780403014344	1.47619485648402e-07	0.860235439786323
20767	20767	gene126691	20767	Gm38244	19.0404421283018	3.32411493606365e-08	0.885075573823061
20768	20768	gene126692	20768	Gm38245	0.0123868978560115	1	0
20769	20769	gene126694	20769	Gm38247	0.0256204259743174	0.0444048521099297	0.502537720772381
20770	20770	gene126695	20770	Gm38248	0.811312182528905	3.72251458708799e-05	0.852242215963729
20771	20771	gene126696	20771	Gm38249	-0.0111586083096393	0.734685007506757	0.0684192395371102
20772	20772	gene126697	20772	Gm38250	-0.103440221365171	1	0
20773	20773	gene126698	20773	Gm38251	-0.0278605462308619	1	0
20774	20774	gene126699	20774	Gm38252	-0.0121327903322099	0.00390680575884135	0.704002783837416
20775	20775	gene126700	20775	Gm38253	-0.0343337748864038	0.0339513661344227	0.454579867091107
20776	20776	gene126701	20776	Gm38254	-0.00271553705008383	1	0
20777	20777	gene126702	20777	Gm38255	-0.00591087805227243	1	0
20778	20778	gene126703	20778	Gm38256	0.00246912133368157	0.343208599382002	0.382323558315828
20779	20779	gene126704	20779	Gm38257	-0.0301902489987383	0.0147191785620122	0.596098132752501
20780	20780	gene126705	20780	Gm38258	-0.0164787397066166	0.999999883508083	0
20781	20781	gene126706	20781	Gm38259	-0.0328671592062724	0.582372584009534	0.100176655063965
20782	20782	gene126707	20782	Gm38260	0.0108275388212579	1	0
20783	20783	gene126709	20783	Gm38262	-0.00552623717223577	0.370930021228938	0.199191875562019
20784	20784	gene126710	20784	Gm38263	0.0255996780183923	1	0
20785	20785	gene126711	20785	Gm38264	0.0038686430436608	0.0912761175120223	0.543372800356524
20786	20786	gene126712	20786	Gm38265	-0.0123292038822472	1	0
20787	20787	gene126713	20787	Gm38266	0.00162281031817951	0.999999932743361	0
20788	20788	gene126715	20788	Gm38269	-0.0330316783672199	1	0
20789	20789	gene126716	20789	Gm38270	0.0006927330119456	0.869589617315063	0.0261903482731929
20790	20790	gene126717	20790	Gm38271	0.00474868726781307	1	0
20791	20791	gene126718	20791	Gm38272	0.0180868289327738	1	0
20792	20792	gene126719	20792	Gm38273	0.00140021314421359	0.0375285108954155	0.493795643070102
20793	20793	gene126721	20793	Gm38275	0.0193950188115201	0.290602693327068	0.301443009295361
20794	20794	gene126722	20794	Gm38276	-0.0407635807304043	0.999999904884748	0
20795	20795	gene126723	20795	Gm38277	-0.0123487784807703	1	0
20796	20796	gene126725	20796	Gm38279	0.00556583137381113	0.207460657536656	0.425173612995073
20797	20797	gene126726	20797	Gm3828	0.000162371480983162	1	0
20798	20798	gene126727	20798	Gm38280	-0.00323853685766221	1	0
20799	20799	gene126728	20799	Gm38281	0.00951059249779248	0.875087015181623	0.0262877396153504
20800	20800	gene126729	20800	Gm38282	0.00243502446518333	1	0
20801	20801	gene126730	20801	Gm38283	0.000671971329653687	0.129206734941598	0.29047992038562
20802	20802	gene126731	20802	Gm38284	-0.0250536904093661	1	0
20803	20803	gene126732	20803	Gm38285	-0.0289456332461532	1	0
20804	20804	gene126733	20804	Gm38286	0.00374105316125328	0.864565446252489	0.0440908687934276
20805	20805	gene126735	20805	Gm38288	0.00877229239029411	1	0
20806	20806	gene126736	20806	Gm38289	-0.0645512123727796	0.524229266130768	0.118927472840736
20807	20807	gene126737	20807	Gm3829	-0.00296379345017644	0.741397736675306	0.0582703835071248
20808	20808	gene126739	20808	Gm38291	0.00722556667541754	0.882381606348035	0.0291652279086791
20809	20809	gene126740	20809	Gm38292	-0.257243884128478	0.392823196517338	0.174547998803021
20810	20810	gene126741	20810	Gm38293	0.143873219344863	0.0264483827209607	0.66505530796241
20811	20811	gene126742	20811	Gm38294	-0.00311772005795415	1	0
20812	20812	gene126743	20812	Gm38295	-0.00636545548959736	1	0
20813	20813	gene126745	20813	Gm38297	-0.0238083461650969	0.214057937899406	0.237115772419886
20814	20814	gene126747	20814	Gm38299	0.0116722578186074	0.281641021092509	0.200087923343817
20815	20815	gene126748	20815	Gm3830	-0.00479095458044551	0.546481338445377	0.304658833188834
20816	20816	gene126749	20816	Gm38300	-0.0122599858009626	0.697551897671346	0.0650431034268326
20817	20817	gene126750	20817	Gm38301	-0.0222264919664305	1	0
20818	20818	gene126751	20818	Gm38302	-0.330495457585955	0.117190256681511	0.433763442878483
20819	20819	gene126753	20819	Gm38304	-0.0373094542046876	1	0
20820	20820	gene126754	20820	Gm38305	-0.0135879300805407	1	0
20821	20821	gene126756	20821	Gm38307	0.00393487928151492	0.676495296938683	0.0894833050317347
20822	20822	gene126757	20822	Gm38308	-0.00960887006393639	1	0
20823	20823	gene126758	20823	Gm38309	0.451192596689392	4.17574705357346e-06	0.825046564710507
20824	20824	gene126759	20824	Gm38311	0.000939442412321464	0.999999932743361	0
20825	20825	gene126760	20825	Gm38312	0.00240852222514933	0.882381606348046	0.0291652278937712
20826	20826	gene126761	20826	Gm38313	0.0153390146668326	1	0
20827	20827	gene126762	20827	Gm38314	-0.0050512098803728	1	0
20828	20828	gene126763	20828	Gm38315	-0.0176451482174217	1	0
20829	20829	gene126764	20829	Gm38316	-0.00323853685766221	1	0
20830	20830	gene126765	20830	Gm38317	-0.00318299864209313	1	0
20831	20831	gene126766	20831	Gm38318	-0.0423448306978251	1	0
20832	20832	gene126767	20832	Gm38319	0.0955981381912576	0.0047983671440878	0.673372048360367
20833	20833	gene126768	20833	Gm38320	-0.00382584629656358	0.277787529906217	0.332753872268265
20834	20834	gene126769	20834	Gm38321	0.000365751057058912	0.0702676252415981	0.60073130226658
20835	20835	gene126770	20835	Gm38322	-0.017022947795929	1	0
20836	20836	gene126772	20836	Gm38324	-0.00887494671974697	1	0
20837	20837	gene126774	20837	Gm38326	0.000295201524886605	0.562519304681652	0.096442542427973
20838	20838	gene126775	20838	Gm38327	0.00271378956119878	0.951011212857095	0.0232508376891536
20839	20839	gene126776	20839	Gm38328	0.00439304566687683	1	0
20840	20840	gene126777	20840	Gm38329	-0.0668534591772514	0.0105149186541205	0.705862523616702
20841	20841	gene126778	20841	Gm38330	0.00372812422184122	0.733243779087873	0.0555463594813732
20842	20842	gene126779	20842	Gm38331	0.0196853109982458	0.0897292056690796	0.545100073983959
